codigo_provincia|codigo_poblacion|poblacion|codigo_distrito|codigo_sector|codigo_subsector|mesa|letra1|letra2|codigo_local|numero|local_electoral|dirección|dirección2|fecha|elecciones
08|019|BARCELONA|02|073||B|M|Z|080190094|1|OAC - EIXAMPLE|C ARAGO 328 08009 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|074||U|A|Z|080190338|1|ESCOLA CASP-SAGRAT COR DE JESÚS|C CASP 25 08010 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|075||U|A|Z|080190338|1|ESCOLA CASP-SAGRAT COR DE JESÚS|C CASP 25 08010 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|076||A|A|L|080190094|1|OAC - EIXAMPLE|C ARAGO 328 08009 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|076||B|M|Z|080190094|1|OAC - EIXAMPLE|C ARAGO 328 08009 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|077||U|A|Z|080190338|1|ESCOLA CASP-SAGRAT COR DE JESÚS|C CASP 25 08010 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|078||U|A|Z|080190096|1|INSTITUT ESCOLA EIXAMPLE|C VALENCIA 252 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|079||U|A|Z|080190096|1|INSTITUT ESCOLA EIXAMPLE|C VALENCIA 252 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|080||U|A|Z|080190096|1|INSTITUT ESCOLA EIXAMPLE|C VALENCIA 252 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|081||A|A|L|080190096|1|INSTITUT ESCOLA EIXAMPLE|C VALENCIA 252 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|081||B|M|Z|080190096|1|INSTITUT ESCOLA EIXAMPLE|C VALENCIA 252 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|082||U|A|Z|080190247|1|INST. D'EDUCACIÓ CONTÍNUA (UPF)|C BALMES 132 08008 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|083||A|A|L|080190247|1|INST. D'EDUCACIÓ CONTÍNUA (UPF)|C BALMES 132 08008 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|083||B|M|Z|080190247|1|INST. D'EDUCACIÓ CONTÍNUA (UPF)|C BALMES 132 08008 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|084||A|A|L|080190254|1|INSTITUT POETA MARAGALL|C PROVENÇA 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|084||B|M|Z|080190254|1|INSTITUT POETA MARAGALL|C PROVENÇA 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|085||U|A|Z|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|086||U|A|Z|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|087||U|A|Z|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|088||A|A|L|080190254|1|INSTITUT POETA MARAGALL|C PROVENÇA 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|088||B|M|Z|080190254|1|INSTITUT POETA MARAGALL|C PROVENÇA 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|089||A|A|L|080190098|1|SEMINARI CONCILIAR DE BCN|C DIPUTACIO 231 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|089||B|M|Z|080190098|1|SEMINARI CONCILIAR DE BCN|C DIPUTACIO 231 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|090||A|A|L|080190098|1|SEMINARI CONCILIAR DE BCN|C DIPUTACIO 231 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|090||B|M|Z|080190098|1|SEMINARI CONCILIAR DE BCN|C DIPUTACIO 231 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|091||A|A|L|080190098|1|SEMINARI CONCILIAR DE BCN|C DIPUTACIO 231 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|091||B|M|Z|080190098|1|SEMINARI CONCILIAR DE BCN|C DIPUTACIO 231 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|092||A|A|L|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|092||B|M|Z|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|093||A|A|L|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|093||B|M|Z|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|094||A|A|L|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|094||B|M|Z|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|095||A|A|L|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|095||B|M|Z|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|096||U|A|Z|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|097||U|A|Z|080190277|1|UNIVERSITAT DE BARCELONA|G.V. CORTS CATALANES 585 08007 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|098||U|A|Z|080190100|1|MERCAT DEL NINOT|C MALLORCA 133 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|099||A|A|L|080190100|1|MERCAT DEL NINOT|C MALLORCA 133 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|099||B|M|Z|080190100|1|MERCAT DEL NINOT|C MALLORCA 133 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|100||U|A|Z|080190100|1|MERCAT DEL NINOT|C MALLORCA 133 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|101||A|A|L|080190100|1|MERCAT DEL NINOT|C MALLORCA 133 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|101||B|M|Z|080190100|1|MERCAT DEL NINOT|C MALLORCA 133 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|102||A|A|L|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|102||B|M|Z|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|103||A|A|L|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|103||B|M|Z|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|104||U|A|Z|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|105||A|A|L|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|105||B|M|Z|080190199|1|ESCOLA SANT MIQUEL|C ROSSELLO 175 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|106||U|A|Z|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|107||A|A|L|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|107||B|M|Z|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|108||A|A|L|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|108||B|M|Z|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|109||A|A|L|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|109||B|M|Z|080190072|1|ESCOLA MALLORCA|C LONDRES 56 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|110||A|A|L|080190120|1|INSTITUT ESCOLA DEL TREBALL|C COMTE D'URGELL 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|110||B|M|Z|080190120|1|INSTITUT ESCOLA DEL TREBALL|C COMTE D'URGELL 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|111||A|A|L|080190120|1|INSTITUT ESCOLA DEL TREBALL|C COMTE D'URGELL 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|111||B|M|Z|080190120|1|INSTITUT ESCOLA DEL TREBALL|C COMTE D'URGELL 187 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|112||U|A|Z|080190054|1|ESPAI MONTSERRAT OLIVELLA|C CALABRIA 260 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|113||A|A|L|080190054|1|ESPAI MONTSERRAT OLIVELLA|C CALABRIA 260 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|113||B|M|Z|080190054|1|ESPAI MONTSERRAT OLIVELLA|C CALABRIA 260 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|114||A|A|L|080190205|1|ESCOLA D'ART LA INDUSTRIAL|C ROSSELLO 109 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|114||B|M|Z|080190205|1|ESCOLA D'ART LA INDUSTRIAL|C ROSSELLO 109 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|115||U|A|Z|080190205|1|ESCOLA D'ART LA INDUSTRIAL|C ROSSELLO 109 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|116||U|A|Z|080190205|1|ESCOLA D'ART LA INDUSTRIAL|C ROSSELLO 109 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|117||U|A|Z|080190205|1|ESCOLA D'ART LA INDUSTRIAL|C ROSSELLO 109 08036 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|118||A|A|L|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|118||B|M|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|119||U|A|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|120||U|A|Z|080190105|1|ESPAI GENT GRAN ESQU. EIXAMPLE|C ROSSELLO 78 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|121||U|A|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|122||U|A|Z|080190105|1|ESPAI GENT GRAN ESQU. EIXAMPLE|C ROSSELLO 78 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|123||U|A|Z|080190105|1|ESPAI GENT GRAN ESQU. EIXAMPLE|C ROSSELLO 78 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|124||U|A|Z|080190105|1|ESPAI GENT GRAN ESQU. EIXAMPLE|C ROSSELLO 78 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|125||A|A|L|080190054|1|ESPAI MONTSERRAT OLIVELLA|C CALABRIA 260 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|125||B|M|Z|080190054|1|ESPAI MONTSERRAT OLIVELLA|C CALABRIA 260 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|126||A|A|L|080190108|1|ESCOLA XIRINACS|C ENTENÇA 155 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|126||B|M|Z|080190108|1|ESCOLA XIRINACS|C ENTENÇA 155 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|127||U|A|Z|080190108|1|ESCOLA XIRINACS|C ENTENÇA 155 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|128||U|A|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|129||A|A|L|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|129||B|M|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|130||U|A|Z|080190110|1|BIBLIOTECA JOAN MIRÓ|C VILAMARI 61 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|131||U|A|Z|080190110|1|BIBLIOTECA JOAN MIRÓ|C VILAMARI 61 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|132||U|A|Z|080190110|1|BIBLIOTECA JOAN MIRÓ|C VILAMARI 61 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|133||U|A|Z|080190110|1|BIBLIOTECA JOAN MIRÓ|C VILAMARI 61 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|134||A|A|L|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|134||B|M|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|135||A|A|L|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|135||B|M|Z|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|136||U|A|Z|080190343|1|ESCOLA AURÓ|C MALLORCA 106 08029 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|137||U|A|Z|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|138||A|A|L|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|138||B|M|Z|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|139||A|A|L|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|139||B|M|Z|080190342|1|ESCOLA ELS LLORERS|C ARAGO 121 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|140||A|A|L|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|140||B|M|Z|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|141||U|A|Z|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|142||A|A|L|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|142||B|M|Z|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|143||U|A|Z|080190341|1|ESCOLA DIPUTACIÓ|C DIPUTACIO 114 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|144||U|A|Z|080190341|1|ESCOLA DIPUTACIÓ|C DIPUTACIO 114 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|145||U|A|Z|080190341|1|ESCOLA DIPUTACIÓ|C DIPUTACIO 114 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|146||U|A|Z|080190341|1|ESCOLA DIPUTACIÓ|C DIPUTACIO 114 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|147||A|A|L|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|147||B|M|Z|080190111|1|INSTITUT VILADOMAT|C CONSELL DE CENT 148 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|148||A|A|L|080190344|1|ESCOLA JOAN MIRÓ|C DIPUTACIO 21 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|148||B|M|Z|080190344|1|ESCOLA JOAN MIRÓ|C DIPUTACIO 21 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|149||A|A|L|080190344|1|ESCOLA JOAN MIRÓ|C DIPUTACIO 21 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|149||B|M|Z|080190344|1|ESCOLA JOAN MIRÓ|C DIPUTACIO 21 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|150||U|A|Z|080190196|1|ESCOLA SALESIANS DE SANT JOSEP|C ROCAFORT 42 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|151||U|A|Z|080190196|1|ESCOLA SALESIANS DE SANT JOSEP|C ROCAFORT 42 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|152||U|A|Z|080190196|1|ESCOLA SALESIANS DE SANT JOSEP|C ROCAFORT 42 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|153||A|A|L|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|153||B|M|Z|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|154||U|A|Z|080190196|1|ESCOLA SALESIANS DE SANT JOSEP|C ROCAFORT 42 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|155||A|A|L|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|155||B|M|Z|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|156||U|A|Z|080190113|1|MERCAT DE SANT ANTONI (MANSO)|C MANSO 57 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|157||U|A|Z|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|158||A|A|L|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|158||B|M|Z|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|159||A|A|L|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|159||B|M|Z|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|160||A|A|L|080190118|1|MERCAT DE SANT ANTONI (BORRELL)|C COMTE BORRELL 56 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|160||B|M|Z|080190118|1|MERCAT DE SANT ANTONI (BORRELL)|C COMTE BORRELL 56 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|161||U|A|Z|080190009|1|ESPAI VEÏNAL CALÀBRIA 66|C CALABRIA 66 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|162||U|A|Z|080190121|1|MERCAT DE SANT ANTONI (TAMARIT)|C TAMARIT 154 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|163||A|A|L|080190124|1|MERCAT DE SANT ANTONI (URGELL)|C COMTE D'URGELL 1 08011 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|163||B|M|Z|080190124|1|MERCAT DE SANT ANTONI (URGELL)|C COMTE D'URGELL 1 08011 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|164||U|A|Z|080190121|1|MERCAT DE SANT ANTONI (TAMARIT)|C TAMARIT 154 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|165||A|A|L|080190124|1|MERCAT DE SANT ANTONI (URGELL)|C COMTE D'URGELL 1 08011 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|165||B|M|Z|080190124|1|MERCAT DE SANT ANTONI (URGELL)|C COMTE D'URGELL 1 08011 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|166||A|A|L|080190121|1|MERCAT DE SANT ANTONI (TAMARIT)|C TAMARIT 154 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|166||B|M|Z|080190121|1|MERCAT DE SANT ANTONI (TAMARIT)|C TAMARIT 154 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|167||A|A|L|080190118|1|MERCAT DE SANT ANTONI (BORRELL)|C COMTE BORRELL 56 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|167||B|M|Z|080190118|1|MERCAT DE SANT ANTONI (BORRELL)|C COMTE BORRELL 56 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|168||A|A|L|080190113|1|MERCAT DE SANT ANTONI (MANSO)|C MANSO 57 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|168||B|M|Z|080190113|1|MERCAT DE SANT ANTONI (MANSO)|C MANSO 57 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|169||A|A|L|080190303|1|BIBLIOTECA JOAN OLIVER|C COMTE BORRELL 44 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|169||B|M|Z|080190303|1|BIBLIOTECA JOAN OLIVER|C COMTE BORRELL 44 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|170||A|A|L|080190048|1|CENTRE CÍVIC COTXERES BORRELL|C VILADOMAT 2 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|170||B|M|Z|080190048|1|CENTRE CÍVIC COTXERES BORRELL|C VILADOMAT 2 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|171||A|A|L|080190048|1|CENTRE CÍVIC COTXERES BORRELL|C VILADOMAT 2 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|171||B|M|Z|080190048|1|CENTRE CÍVIC COTXERES BORRELL|C VILADOMAT 2 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|172||U|A|Z|080190048|1|CENTRE CÍVIC COTXERES BORRELL|C VILADOMAT 2 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|173||A|A|L|080190128|1|ESPAI GENT GRAN SANT ANTONI|C COMTE BORRELL 44 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|02|173||B|M|Z|080190128|1|ESPAI GENT GRAN SANT ANTONI|C COMTE BORRELL 44 B 08015 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|001||A|A|L|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|001||B|M|Z|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|002||A|A|L|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|002||B|M|Z|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|003||U|A|Z|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|004||A|A|L|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|004||B|M|Z|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|005||U|A|Z|080190296|1|ESCOLA MOSSEN JACINT VERDAGUER|AV RIUS I TAULET 2 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|006||U|A|Z|080190012|1|INSTITUT DEL TEATRE|PL MARGARIDA XIRGU 08 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|007||A|A|L|080190012|1|INSTITUT DEL TEATRE|PL MARGARIDA XIRGU 08 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|007||B|M|Z|080190012|1|INSTITUT DEL TEATRE|PL MARGARIDA XIRGU 08 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|008||U|A|Z|080190012|1|INSTITUT DEL TEATRE|PL MARGARIDA XIRGU 08 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|009||U|A|Z|080190012|1|INSTITUT DEL TEATRE|PL MARGARIDA XIRGU 08 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|010||A|A|L|080190226|1|FUNDACIÓ ANNA RAVELL|C ANNIBAL 16 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|010||B|M|Z|080190226|1|FUNDACIÓ ANNA RAVELL|C ANNIBAL 16 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|011||U|A|Z|080190226|1|FUNDACIÓ ANNA RAVELL|C ANNIBAL 16 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|012||A|A|L|080190052|1|CENTRE CÍVIC EL SORTIDOR|PL SORTIDOR (DEL) 12 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|012||B|M|Z|080190052|1|CENTRE CÍVIC EL SORTIDOR|PL SORTIDOR (DEL) 12 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|013||U|A|Z|080190052|1|CENTRE CÍVIC EL SORTIDOR|PL SORTIDOR (DEL) 12 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|014||U|A|Z|080190052|1|CENTRE CÍVIC EL SORTIDOR|PL SORTIDOR (DEL) 12 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|015||A|A|L|080190312|1|ESCOLA COLLASO I GIL|C SANT PAU 101 08001 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|015||B|M|Z|080190312|1|ESCOLA COLLASO I GIL|C SANT PAU 101 08001 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|016||U|A|Z|080190312|1|ESCOLA COLLASO I GIL|C SANT PAU 101 08001 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|017||U|A|Z|080190312|1|ESCOLA COLLASO I GIL|C SANT PAU 101 08001 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|018||A|A|L|080190116|1|INSTITUT CONSELL DE CENT|C CARRERA 25 08004 BARCELONA||2023-07-23|generales
08|019|BARCELONA|03|018||B|M|Z|080190116|1|INSTITUT CONSELL DE CENT|C CARRERA 25 08004 BARCELONA||2023-07-23|generales
