Column1|CUSEC=poblacion(4)+distrito(2)+mesa(3)|VotosObtenidos|Unnamed: 0|VotosCandidaturas|VotosBlanco|VotosNulos|codigo_prov|codigo_mun|distrito|Comunidad autónoma|Provincia|Código de provincia|Municipio|Código de municipio|Tipo de elemento|Renta media por persona|Renta media por hogar|%FO|VotosObtenidosPSOE|%PSOE|Poblacion_es|%FO_distritos|renta|fecha|elecciones
15716|2520301001|1|16073|287|1|4|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|08403.0|20255.0|0.35|100|34.84|10506|0.12|low_income|2023-07-23|generales
15717|2520301002|0|16074|585|1|12|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|9352.0|22875.0|0|223|38.12|10506|0.12|low_income|2023-07-23|generales
15718|2520301003|2|16075|740|5|13|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|9453.0|25004.0|0.27|224|30.27|10506|0.12|mid_income|2023-07-23|generales
15719|2520301004|2|16076|1158|12|13|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|10836.0|27310.0|0.17|428|36.96|10506|0.12|mid_income|2023-07-23|generales
15720|2520301005|0|16077|708|08|7|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|9060.0|22879.0|0|264|37.29|10506|0.12|low_income|2023-07-23|generales
15721|2520301006|1|16078|559|4|14|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|10994.0|27908.0|0.18|176|31.48|10506|0.12|mid_income|2023-07-23|generales
15722|2520301007|0|16079|909|7|11|25|25203|2520301|Cataluña|Lleida|25|Seu d'Urgell La|25203|sección|10718.0|26936.0|0|252|27.72|10506|0.12|mid_income|2023-07-23|generales
15723|2520401001|0|16080|351|9|3|25|25204|2520401|Cataluña|Lleida|25|Seròs|25204|sección|9380.0|26151.0|0|114|32.48|1333|0|mid_income|2023-07-23|generales
15724|2520401002|0|16081|399|2|4|25|25204|2520401|Cataluña|Lleida|25|Seròs|25204|sección|9841.0|25371.0|0|105|26.32|1333|0|mid_income|2023-07-23|generales
15725|2520501001|2|16082|352|10|7|25|25205|2520501|Cataluña|Lleida|25|Sidamon|25205|sección|11166.0|29927.0|0.57|97|27.56|700|0.57|mid_income|2023-07-23|generales
15726|2520601001|0|16083|139|0|4|25|25206|2520601|Cataluña|Lleida|25|Soleràs El|25206|sección|9558.0|23166.0|0|32|23.02|278|0|low_income|2023-07-23|generales
15727|2520701001|2|16084|950|10|23|25|25207|2520701|Cataluña|Lleida|25|Solsona|25207|sección|11333.0|28445.0|0.21|237|24.95|7772|0.13|mid_income|2023-07-23|generales
15728|2520701002|1|16085|796|14|11|25|25207|2520701|Cataluña|Lleida|25|Solsona|25207|sección|9805.0|26981.0|0.13|238|29.9|7772|0.13|mid_income|2023-07-23|generales
15729|2520701003|0|16086|610|15|08|25|25207|2520701|Cataluña|Lleida|25|Solsona|25207|sección|10278.0|26793.0|0|166|27.21|7772|0.13|mid_income|2023-07-23|generales
15730|2520702001|0|16087|0800|12|11|25|25207|2520702|Cataluña|Lleida|25|Solsona|25207|sección|11110.0|27188.0|0|170|21.25|7772|0.21|mid_income|2023-07-23|generales
15731|2520702002|3|16088|620|9|10|25|25207|2520702|Cataluña|Lleida|25|Solsona|25207|sección|10979.0|26378.0|0.48|141|22.74|7772|0.21|mid_income|2023-07-23|generales
15732|2520801001|1|16089|219|0|2|25|25208|2520801|Cataluña|Lleida|25|Soriguera|25208|sección|10727.0|19097.0|0.46|49|22.37|414|0.46|low_income|2023-07-23|generales
15733|2520901001|1|16090|1028|11|16|25|25209|2520901|Cataluña|Lleida|25|Sort|25209|sección|11839.0|25947.0|0.1|261|25.39|1968|0.1|mid_income|2023-07-23|generales
15734|2521001001|1|16091|670|9|7|25|25210|2521001|Cataluña|Lleida|25|Soses|25210|sección|10514.0|30243.0|0.15|219|32.69|1290|0.15|mid_income|2023-07-23|generales
15735|2521101001|1|16092|424|5|4|25|25211|2521101|Cataluña|Lleida|25|Sudanell|25211|sección|11720.0|28993.0|0.24|084|19.81|761|0.24|mid_income|2023-07-23|generales
15736|2521201001|0|16093|120|2|2|25|25212|2521201|Cataluña|Lleida|25|Sunyer|25212|sección|10451.0|28805.0|0|39|32.5|261|0|mid_income|2023-07-23|generales
15737|2521501001|1|16094|266|0|6|25|25215|2521501|Cataluña|Lleida|25|Talarn|25215|sección|12528.0|29992.0|0.38|68|25.56|530|0.38|mid_income|2023-07-23|generales
15738|2521601001|1|16095|155|9|1|25|25216|2521601|Cataluña|Lleida|25|Talavera|25216|sección|12374.0|33567.0|0.65|25|16.13|286|0.65|uppermid_income|2023-07-23|generales
15739|2521701001|2|16096|907|7|10|25|25217|2521701|Cataluña|Lleida|25|Tàrrega|25217|sección|9990.0|25099.0|0.22|264|29.11|13732|0.13|mid_income|2023-07-23|generales
15740|2521701002|0|16097|590|5|9|25|25217|2521701|Cataluña|Lleida|25|Tàrrega|25217|sección|10395.0|23257.0|0|151|25.59|13732|0.13|low_income|2023-07-23|generales
15741|2521702001|0|16098|738|7|10|25|25217|2521702|Cataluña|Lleida|25|Tàrrega|25217|sección|12422.0|29504.0|0|200|27.1|13732|0.08|mid_income|2023-07-23|generales
15742|2521702002|0|16099|0889|5|13|25|25217|2521702|Cataluña|Lleida|25|Tàrrega|25217|sección|10875.0|26212.0|0|229|25.76|13732|0.08|mid_income|2023-07-23|generales
15743|2521702003|2|16100|773|9|08|25|25217|2521702|Cataluña|Lleida|25|Tàrrega|25217|sección|10285.0|28354.0|0.26|250|32.34|13732|0.08|mid_income|2023-07-23|generales
15744|2521703001|0|16101|607|11|10|25|25217|2521703|Cataluña|Lleida|25|Tàrrega|25217|sección|9468.0|22052.0|0|201|33.11|13732|0.12|low_income|2023-07-23|generales
15745|2521703002|1|16102|401|11|4|25|25217|2521703|Cataluña|Lleida|25|Tàrrega|25217|sección|9800.0|21674.0|0.25|122|30.42|13732|0.12|low_income|2023-07-23|generales
15746|2521703003|1|16103|692|6|9|25|25217|2521703|Cataluña|Lleida|25|Tàrrega|25217|sección|11637.0|29765.0|0.14|205|29.62|13732|0.12|mid_income|2023-07-23|generales
15747|2521704001|0|16104|331|5|3|25|25217|2521704|Cataluña|Lleida|25|Tàrrega|25217|sección|11088.0|25029.0|0|085|25.68|13732|0.21|mid_income|2023-07-23|generales
15748|2521704002|2|16105|602|13|3|25|25217|2521704|Cataluña|Lleida|25|Tàrrega|25217|sección|10525.0|24735.0|0.33|164|27.24|13732|0.21|low_income|2023-07-23|generales
15749|2521801001|0|16106|66|2|0|25|25218|2521801|Cataluña|Lleida|25|Tarrés|25218|sección|||0|08|12.12|104|0|Other|2023-07-23|generales
15750|2521901001|0|16107|088|4|2|25|25219|2521901|Cataluña|Lleida|25|Tarroja de Segarra|25219|sección|11910.0|32981.0|0|12|13.64|168|0|uppermid_income|2023-07-23|generales
15751|2522001001|1|16108|655|4|08|25|25220|2522001|Cataluña|Lleida|25|Térmens|25220|sección|10799.0|28651.0|0.15|164|25.04|1162|0.15|mid_income|2023-07-23|generales
15752|2522101001|0|16109|79|0|2|25|25221|2522101|Cataluña|Lleida|25|Tírvia|25221|sección|10737.0|24386.0|0|12|15.19|129|0|low_income|2023-07-23|generales
15753|2522201001|0|16110|41|1|1|25|25222|2522201|Cataluña|Lleida|25|Tiurana|25222|sección|||0|4|9.76|69|0|Other|2023-07-23|generales
15754|2522301001|2|16111|567|5|11|25|25223|2522301|Cataluña|Lleida|25|Torà|25223|sección|12040.0|29583.0|0.35|143|25.22|1061|0.35|mid_income|2023-07-23|generales
15755|2522401001|0|16112|93|0|0|25|25224|2522401|Cataluña|Lleida|25|Torms Els|25224|sección|10258.0|25225.0|0|19|20.43|145|0|mid_income|2023-07-23|generales
15756|2522501001|0|16113|325|4|08|25|25225|2522501|Cataluña|Lleida|25|Tornabous|25225|sección|10502.0|27657.0|0|52|16|616|0|mid_income|2023-07-23|generales
15757|2522601001|0|16114|138|5|5|25|25226|2522601|Cataluña|Lleida|25|Torrebesses|25226|sección|10315.0|23189.0|0|31|22.46|273|0|low_income|2023-07-23|generales
15758|2522701001|0|16115|454|0|6|25|25227|2522701|Cataluña|Lleida|25|Torre de Cabdella La|25227|sección|17464.0|31648.0|0|97|21.37|737|0|mid_income|2023-07-23|generales
15759|2522801001|0|16116|704|14|3|25|25228|2522801|Cataluña|Lleida|25|Torrefarrera|25228|sección|11259.0|31353.0|0|224|31.82|4128|0.05|mid_income|2023-07-23|generales
15760|2522801002|1|16117|1316|17|15|25|25228|2522801|Cataluña|Lleida|25|Torrefarrera|25228|sección|13299.0|39476.0|0.08|322|24.47|4128|0.05|uppermid_income|2023-07-23|generales
15761|2523001001|0|16118|944|13|6|25|25230|2523001|Cataluña|Lleida|25|Torregrossa|25230|sección|10245.0|27336.0|0|281|29.77|1775|0|mid_income|2023-07-23|generales
15762|2523101001|1|16119|333|4|3|25|25231|2523101|Cataluña|Lleida|25|Torrelameu|25231|sección|10666.0|30961.0|0.3|67|20.12|577|0.3|mid_income|2023-07-23|generales
15763|2523201001|1|16120|0827|11|08|25|25232|2523201|Cataluña|Lleida|25|Torres de Segre|25232|sección|9906.0|25803.0|0.12|270|32.65|1541|0.12|mid_income|2023-07-23|generales
15764|2523301001|0|16121|187|5|2|25|25233|2523301|Cataluña|Lleida|25|Torre-serona|25233|sección|12598.0|35273.0|0|60|32.09|328|0|uppermid_income|2023-07-23|generales
15765|2523401001|0|16122|361|1|4|25|25234|2523401|Cataluña|Lleida|25|Tremp|25234|sección|10551.0|25867.0|0|141|39.06|4902|0.12|mid_income|2023-07-23|generales
15766|2523401002|1|16123|475|4|9|25|25234|2523401|Cataluña|Lleida|25|Tremp|25234|sección|12693.0|29453.0|0.21|188|39.58|4902|0.12|mid_income|2023-07-23|generales
15767|2523402001|1|16124|685|10|6|25|25234|2523402|Cataluña|Lleida|25|Tremp|25234|sección|10796.0|27006.0|0.15|233|34.01|4902|0.28|mid_income|2023-07-23|generales
15768|2523402002|3|16125|723|5|10|25|25234|2523402|Cataluña|Lleida|25|Tremp|25234|sección|11657.0|28718.0|0.41|256|35.41|4902|0.28|mid_income|2023-07-23|generales
15769|2523403001|3|16126|245|3|4|25|25234|2523403|Cataluña|Lleida|25|Tremp|25234|sección|9087.0|20984.0|1.22|086|35.1|4902|1.22|low_income|2023-07-23|generales
15770|2523801001|1|16127|130|7|1|25|25238|2523801|Cataluña|Lleida|25|Vallbona de les Monges|25238|sección|12376.0|27299.0|0.77|19|14.62|218|0.77|mid_income|2023-07-23|generales
15771|2523901001|0|16128|278|0|2|25|25239|2523901|Cataluña|Lleida|25|Valls de Valira Les|25239|sección|9042.0|22417.0|0|69|24.82|692|0|low_income|2023-07-23|generales
15772|2524001001|0|16129|0899|14|12|25|25240|2524001|Cataluña|Lleida|25|Vallfogona de Balaguer|25240|sección|11468.0|31004.0|0|224|24.92|1694|0|mid_income|2023-07-23|generales
15773|2524201001|0|16130|417|3|08|25|25242|2524201|Cataluña|Lleida|25|Verdú|25242|sección|10360.0|26324.0|0|93|22.3|773|0|mid_income|2023-07-23|generales
15774|2524301001|1|16131|701|12|11|25|25243|2524301|Cataluña|Lleida|25|Vielha e Mijaran|25243|sección|12092.0|28638.0|0.14|281|40.09|4420|0.13|mid_income|2023-07-23|generales
15775|2524301002|1|16132|0891|12|14|25|25243|2524301|Cataluña|Lleida|25|Vielha e Mijaran|25243|sección|12757.0|30433.0|0.11|286|32.1|4420|0.13|mid_income|2023-07-23|generales
15776|2524301003|1|16133|654|5|7|25|25243|2524301|Cataluña|Lleida|25|Vielha e Mijaran|25243|sección|12548.0|32188.0|0.15|246|37.61|4420|0.13|mid_income|2023-07-23|generales
15777|2524401001|0|16134|249|4|0|25|25244|2524401|Cataluña|Lleida|25|Vilagrassa|25244|sección|11929.0|32389.0|0|088|35.34|499|0|mid_income|2023-07-23|generales
15778|2524501001|1|16135|276|6|5|25|25245|2524501|Cataluña|Lleida|25|Vilaller|25245|sección|12987.0|27674.0|0.36|121|43.84|481|0.36|mid_income|2023-07-23|generales
15779|2524701001|0|16136|081|1|1|25|25247|2524701|Cataluña|Lleida|25|Vilamòs|25247|sección|14663.0|29936.0|0|25|30.86|159|0|mid_income|2023-07-23|generales
15780|2524801001|0|16137|521|08|9|25|25248|2524801|Cataluña|Lleida|25|Vilanova de Bellpuig|25248|sección|12482.0|32527.0|0|99|19|1055|0|uppermid_income|2023-07-23|generales
15781|2524901001|0|16138|108|6|4|25|25249|2524901|Cataluña|Lleida|25|Vilanova de l'Aguda|25249|sección|11823.0|24498.0|0|15|13.89|195|0|low_income|2023-07-23|generales
15782|2525001001|1|16139|216|3|3|25|25250|2525001|Cataluña|Lleida|25|Vilanova de Meià|25250|sección|13171.0|29728.0|0.46|49|22.69|372|0.46|mid_income|2023-07-23|generales
15783|2525101001|1|16140|472|9|6|25|25251|2525101|Cataluña|Lleida|25|Vilanova de Segrià|25251|sección|10920.0|27777.0|0.21|114|24.15|0872|0.21|mid_income|2023-07-23|generales
15784|2525201001|0|16141|308|1|9|25|25252|2525201|Cataluña|Lleida|25|Vila-sana|25252|sección|11330.0|29702.0|0|63|20.45|697|0|mid_income|2023-07-23|generales
15785|2525301001|0|16142|115|2|4|25|25253|2525301|Cataluña|Lleida|25|Vilosell El|25253|sección|11808.0|22854.0|0|22|19.13|184|0|low_income|2023-07-23|generales
15786|2525401001|0|16143|463|3|4|25|25254|2525401|Cataluña|Lleida|25|Vilanova de la Barca|25254|sección|11113.0|29139.0|0|146|31.53|0844|0|mid_income|2023-07-23|generales
15787|2525501001|0|16144|260|0|08|25|25255|2525501|Cataluña|Lleida|25|Vinaixa|25255|sección|10325.0|24175.0|0|62|23.85|437|0|low_income|2023-07-23|generales
15788|2590101001|0|16145|201|4|7|25|25901|2590101|Cataluña|Lleida|25|Vall de Cardós|25901|sección|13838.0|27598.0|0|45|22.39|350|0|mid_income|2023-07-23|generales
15789|2590201001|0|16146|366|3|13|25|25902|2590201|Cataluña|Lleida|25|Sant Martí de Riucorb|25902|sección|11103.0|27327.0|0|63|17.21|622|0|mid_income|2023-07-23|generales
15790|2590301001|0|16147|148|1|2|25|25903|2590301|Cataluña|Lleida|25|Guingueta d'Àneu La|25903|sección|14363.0|26622.0|0|32|21.62|254|0|mid_income|2023-07-23|generales
15791|2590401001|0|16148|113|0|1|25|25904|2590401|Cataluña|Lleida|25|Castell de Mur|25904|sección|12496.0|21332.0|0|23|20.35|169|0|low_income|2023-07-23|generales
15792|2590501001|0|16149|250|6|4|25|25905|2590501|Cataluña|Lleida|25|Ribera d'Ondara|25905|sección|11692.0|28790.0|0|66|26.4|428|0|mid_income|2023-07-23|generales
15793|2590601001|0|16150|132|0|9|25|25906|2590601|Cataluña|Lleida|25|Valls d'Aguilar Les|25906|sección|9910.0|20852.0|0|41|31.06|240|0|low_income|2023-07-23|generales
15794|2590701001|0|16151|275|6|3|25|25907|2590701|Cataluña|Lleida|25|Torrefeta i Florejacs|25907|sección|12035.0|29082.0|0|55|20|568|0|mid_income|2023-07-23|generales
15795|2590801001|0|16152|138|2|0|25|25908|2590801|Cataluña|Lleida|25|Fígols i Alinyà|25908|sección|10635.0|23397.0|0|33|23.91|249|0|low_income|2023-07-23|generales
15796|2590901001|1|16153|089|3|1|25|25909|2590901|Cataluña|Lleida|25|Vansa i Fórnols La|25909|sección|10728.0|25514.0|1.12|22|24.72|142|1.12|mid_income|2023-07-23|generales
15797|2591001001|0|16154|082|1|1|25|25910|2591001|Cataluña|Lleida|25|Josa i Tuixén|25910|sección|11959.0|23490.0|0|15|18.29|99|0|low_income|2023-07-23|generales
15798|2591101001|0|16155|256|5|5|25|25911|2591101|Cataluña|Lleida|25|Plans de Sió Els|25911|sección|12871.0|31538.0|0|47|18.36|459|0|mid_income|2023-07-23|generales
15799|2591201001|1|16156|565|9|4|25|25912|2591201|Cataluña|Lleida|25|Gimenells i el Pla de la Font|25912|sección|10582.0|28288.0|0.18|153|27.08|970|0.18|mid_income|2023-07-23|generales
15800|2591301001|1|16157|67|0|1|25|25913|2591301|Cataluña|Lleida|25|Riu de Cerdanya|25913|sección|||1.49|5|7.46|99|1.49|Other|2023-07-23|generales
15801|25999090000|3|36484|1710|15|33|25|25999|2599909|Cataluña|Lleida|25|Riu de Cerdanya|25913|sección|||0.18|564|32.98||0.18|Other|2023-07-23|generales
30143|4300101001|0|30482|486|6|12|43|43001|4300101|Cataluña|Tarragona|43|Aiguamúrcia|43001|sección|10343.0|25557.0|0|137|28.19|0882|0|mid_income|2023-07-23|generales
30144|4300201001|12|30483|1311|3|13|43|43002|4300201|Cataluña|Tarragona|43|Albinyana|43002|sección|9848.0|26785.0|0.92|536|40.88|2413|0.92|mid_income|2023-07-23|generales
30145|4300301001|0|30484|227|5|5|43|43003|4300301|Cataluña|Tarragona|43|Albiol L'|43003|sección|12878.0|38015.0|0|70|30.84|487|0|uppermid_income|2023-07-23|generales
30146|4300401001|1|30485|638|5|11|43|43004|4300401|Cataluña|Tarragona|43|Alcanar|43004|sección|08198.0|22448.0|0.16|200|31.35|7596|0.06|low_income|2023-07-23|generales
30147|4300401002|0|30486|696|3|14|43|43004|4300401|Cataluña|Tarragona|43|Alcanar|43004|sección|08895.0|24202.0|0|216|31.03|7596|0.06|low_income|2023-07-23|generales
30148|4300401003|1|30487|1143|7|08|43|43004|4300401|Cataluña|Tarragona|43|Alcanar|43004|sección|10481.0|23408.0|0.09|335|29.31|7596|0.06|low_income|2023-07-23|generales
30149|4300401004|0|30488|722|08|10|43|43004|4300401|Cataluña|Tarragona|43|Alcanar|43004|sección|08839.0|25224.0|0|220|30.47|7596|0.06|mid_income|2023-07-23|generales
30150|4300402001|0|30489|527|3|15|43|43004|4300402|Cataluña|Tarragona|43|Alcanar|43004|sección|08136.0|21800.0|0|181|34.35|7596|0.12|low_income|2023-07-23|generales
30151|4300402002|1|30490|317|2|5|43|43004|4300402|Cataluña|Tarragona|43|Alcanar|43004|sección|7742.0|20273.0|0.32|110|34.7|7596|0.12|low_income|2023-07-23|generales
30152|4300501001|3|30491|1223|20|11|43|43005|4300501|Cataluña|Tarragona|43|Alcover|43005|sección|11204.0|30342.0|0.25|401|32.79|4658|0.25|mid_income|2023-07-23|generales
30153|4300502001|0|30492|1177|12|26|43|43005|4300502|Cataluña|Tarragona|43|Alcover|43005|sección|12002.0|32751.0|0|366|31.1|4658|0|uppermid_income|2023-07-23|generales
30154|4300601001|1|30493|421|7|5|43|43006|4300601|Cataluña|Tarragona|43|Aldover|43006|sección|10214.0|27249.0|0.24|139|33.02|780|0.24|mid_income|2023-07-23|generales
30155|4300701001|1|30494|470|7|5|43|43007|4300701|Cataluña|Tarragona|43|Aleixar L'|43007|sección|10724.0|28421.0|0.21|089|18.94|0823|0.21|mid_income|2023-07-23|generales
30156|4300801001|0|30495|176|1|2|43|43008|4300801|Cataluña|Tarragona|43|Alfara de Carles|43008|sección|9492.0|22392.0|0|50|28.41|332|0|low_income|2023-07-23|generales
30157|4300901001|2|30496|1004|7|21|43|43009|4300901|Cataluña|Tarragona|43|Alforja|43009|sección|10849.0|27532.0|0.2|297|29.58|1785|0.2|mid_income|2023-07-23|generales
30158|4301001001|0|30497|246|3|2|43|43010|4301001|Cataluña|Tarragona|43|Alió|43010|sección|11022.0|27588.0|0|52|21.14|463|0|mid_income|2023-07-23|generales
30159|4301101001|3|30498|731|10|7|43|43011|4301101|Cataluña|Tarragona|43|Almoster|43011|sección|15600.0|44760.0|0.41|110|15.05|1281|0.41|uppermid_income|2023-07-23|generales
30160|4301201001|0|30499|734|1|3|43|43012|4301201|Cataluña|Tarragona|43|Altafulla|43012|sección|12512.0|32350.0|0|232|31.61|4975|0|mid_income|2023-07-23|generales
30161|4301201002|0|30500|779|5|11|43|43012|4301201|Cataluña|Tarragona|43|Altafulla|43012|sección|14240.0|29809.0|0|227|29.14|4975|0|mid_income|2023-07-23|generales
30162|4301201003|0|30501|1428|12|13|43|43012|4301201|Cataluña|Tarragona|43|Altafulla|43012|sección|15745.0|45508.0|0|383|26.82|4975|0|uppermid_income|2023-07-23|generales
30163|4301301001|1|30502|930|12|19|43|43013|4301301|Cataluña|Tarragona|43|Ametlla de Mar L'|43013|sección|10125.0|25828.0|0.11|251|26.99|5537|0.14|mid_income|2023-07-23|generales
30164|4301301002|1|30503|613|4|13|43|43013|4301301|Cataluña|Tarragona|43|Ametlla de Mar L'|43013|sección|9493.0|24365.0|0.16|149|24.31|5537|0.14|low_income|2023-07-23|generales
30165|4301301003|2|30504|1334|13|12|43|43013|4301301|Cataluña|Tarragona|43|Ametlla de Mar L'|43013|sección|9511.0|21971.0|0.15|367|27.51|5537|0.14|low_income|2023-07-23|generales
30166|4301401001|0|30505|335|4|08|43|43014|4301401|Cataluña|Tarragona|43|Amposta|43014|sección|9849.0|22517.0|0|110|32.84|17740|0|low_income|2023-07-23|generales
30167|4301401002|0|30506|548|6|9|43|43014|4301401|Cataluña|Tarragona|43|Amposta|43014|sección|10213.0|23705.0|0|173|31.57|17740|0|low_income|2023-07-23|generales
30168|4301402001|0|30507|441|3|4|43|43014|4301402|Cataluña|Tarragona|43|Amposta|43014|sección|9340.0|22568.0|0|141|31.97|17740|0.12|low_income|2023-07-23|generales
30169|4301402002|1|30508|365|2|10|43|43014|4301402|Cataluña|Tarragona|43|Amposta|43014|sección|08784.0|22049.0|0.27|156|42.74|17740|0.12|low_income|2023-07-23|generales
30170|4301403001|0|30509|457|9|08|43|43014|4301403|Cataluña|Tarragona|43|Amposta|43014|sección|9588.0|24056.0|0|173|37.86|17740|0|low_income|2023-07-23|generales
30171|4301403002|0|30510|0859|6|15|43|43014|4301403|Cataluña|Tarragona|43|Amposta|43014|sección|9593.0|24208.0|0|291|33.88|17740|0|low_income|2023-07-23|generales
30172|4301404001|0|30511|533|3|14|43|43014|4301404|Cataluña|Tarragona|43|Amposta|43014|sección|9647.0|23550.0|0|179|33.58|17740|0.11|low_income|2023-07-23|generales
30173|4301404002|1|30512|633|08|12|43|43014|4301404|Cataluña|Tarragona|43|Amposta|43014|sección|9290.0|24886.0|0.16|209|33.02|17740|0.11|mid_income|2023-07-23|generales
30174|4301404003|1|30513|948|6|15|43|43014|4301404|Cataluña|Tarragona|43|Amposta|43014|sección|9835.0|25690.0|0.11|366|38.61|17740|0.11|mid_income|2023-07-23|generales
30175|4301404004|1|30514|1306|10|21|43|43014|4301404|Cataluña|Tarragona|43|Amposta|43014|sección|11024.0|31012.0|0.08|428|32.77|17740|0.11|mid_income|2023-07-23|generales
30176|4301404005|1|30515|1156|12|27|43|43014|4301404|Cataluña|Tarragona|43|Amposta|43014|sección|9076.0|24359.0|0.09|407|35.21|17740|0.11|low_income|2023-07-23|generales
30177|4301404006|2|30516|945|14|14|43|43014|4301404|Cataluña|Tarragona|43|Amposta|43014|sección|08939.0|24985.0|0.21|272|28.78|17740|0.11|mid_income|2023-07-23|generales
30178|4301501001|0|30517|72|3|2|43|43015|4301501|Cataluña|Tarragona|43|Arbolí|43015|sección|18796.0|43265.0|0|9|12.5|118|0|uppermid_income|2023-07-23|generales
30179|4301601001|1|30518|965|08|15|43|43016|4301601|Cataluña|Tarragona|43|Arboç L'|43016|sección|9861.0|26889.0|0.1|383|39.69|4243|0.17|mid_income|2023-07-23|generales
